file,offset,token,prev_small_u32
SE18.ato,2130,SM003353,0 0 0 0 49 8 0 0
SE18.ato,2339,SM003352,0 0 0 0 0 0 0 0
SE18.ato,2401,cwC,0 0
SE18.ato,2461,cwC,
SE18.ato,2508,BABY,0 0 0 27 12 0 0 0
SE18.ato,2513,352,0 0 0 0
SE18.ato,2585,136,0 0 4 23 24
SE18.ato,2705,LOCATE,40 30 1 0 40 0
SE18.ato,2870,SM002136,0 0 0 27 12 0 0 0
SE18.ato,3039,SM005136,0 0 0 27 12 0 0 0
SE18.ato,3248,SM002134,0 0 0 0 0 0 0 0
SE18.ato,3417,SM005134,0 0 0 27 12 0 0 0
SE18.ato,3626,SB007134,0 0 0 0 0 0 0 0
SE18.ato,3699,play,0 0 0 0 0 0 0 14
SE18.ato,3715,132,0 0 0 14 5
SE18.ato,3859,SM005132,0 65 0 0 0 28 16 5
SE18.ato,3887,SM002132,5 0 28 16 4
SE18.ato,3955,134,762 0 0 0 10 0
SE18.ato,4099,SM005134,0 65 0 0 0 28 16 17
SE18.ato,4127,SM002134,17 0 28 16 16
SE18.ato,4155,SB007134,16 0 28 16 18
SE18.ato,4263,PUNCH04,3244 25 4 1 3317 24 32 0
SE18.ato,4307,FALL02,0 0 0 0 3336 24 32 0
SE18.ato,4335,352,0 0 0 0 0 0
SE18.ato,4479,SM005352,0 65 0 0 0 28 16 6
SE18.ato,4507,SM003352,6 0 28 16 11
SE18.ato,4519,353,0 28 16 11
SE18.ato,4663,SM005353,0 65 0 0 0 28 16 7
SE18.ato,4691,SB033353,7 0 28 16 8
SE18.ato,4719,SB034353,8 0 28 16 9
SE18.ato,4747,SM003353,9 0 28 16 10
SE18.ato,4775,BABY353,10 0 28 16 12
SE18.ato,4851,DOOR09,297 25 4 0 365 24 32 0
SE18.ato,4979,STEP05,0 66 0 0 1607 24 32 0
SE18.ato,5127,STEP04,0 65 0 0 2984 24 32 0
SE18.ato,5171,STEP06,0 0 0 0 3004 24 32 0
SE18.ato,5231,SLASH030,8987 25 4 1 9018 24 32 0
SE18.ato,5275,SLASH024,0 0 0 0 9031 24 32 0
SE18.ato,5367,STEP03,9608 25 4 0 9956 24 32 0
SE18.ato,5443,STEP03,25 4 0 24 32 0
SE18.ato,5487,STEP06,0 0 0 0 24 32 0
SE18.ato,5611,136,25 4 1 25 4 0
SE18.ato,5703,SM002136,0 0 0 15 0 28 16 14
SE18.ato,5731,SM005136,14 0 28 16 15
SE18.ato,6031,SM005071,4436 25 4 1 4445 25 4 0
SE18.ato,6047,SM005132,4445 25 4 0 2
SE18.ato,6563,SM005352,0 0 0 0 0 0 0 0
SE18.ato,8311,SM002101,0 0 0 0 0 0 0 0
SE18.ato,8327,SM002132,0 0 0 0 1
SE18.ato,9034,Bpd,768 0 0 0 5632
SE18.ato,9079,SM005353,0 0 0 0 0 0 0
SE18.ato,9095,SM005353,0 0 0 0 1
SE18.ato,9651,fTC,16 3 0 0 0 550 22 48
SE18.ato,10728,Q7B,0
SE18.ato,10816,Q7B,0
SE18.ato,11107,SB033353,0 0 0 0 0 0 0
SE18.ato,11123,SB033353,0 0 0 0 1
SE18.ato,15703,VOCAL24.WAV,0 0 0 0 7725 24 32 0
SE18.ato,17371,SB034353,0 0 0 0 0 0 0
SE18.ato,17387,SB034353,0 0 0 0 1
SE18.ato,18095,STEP03,0 0 0 0 6818 24 32 0
SE18.ato,18139,BURN01,0 0 0 0 7397 24 32 0
SE18.ato,18271,PUNCH05,0 0 0 0 7398 24 32 0
SE18.ato,18280,010,0 0
SE18.ato,18315,SLASH004,0 0 0 0 7422 24 32 0
SE18.ato,18324,010,0 0
SE18.ato,18359,PUNCH05,0 0 0 0 7427 24 32 0
SE18.ato,18368,010,0 0
SE18.ato,18403,BURN01,0 0 0 0 7451 24 32 0
SE18.ato,18447,PUNCH05,0 0 0 0 7456 24 32 0
SE18.ato,18456,010,0 0
SE18.ato,18491,SLASH004,0 0 0 0 7482 24 32 0
SE18.ato,18500,010,0 0
SE18.ato,18535,PUNCH05,0 0 0 0 7485 24 32 0
SE18.ato,18544,010,0 0
SE18.ato,18579,SLASH004,0 0 0 0 7511 24 32 0
SE18.ato,18588,010,0 0
SE18.ato,18623,PUNCH05,0 0 0 0 7518 24 32 0
SE18.ato,18632,010,0 0
SE18.ato,18667,BURN01,0 0 0 0 7543 24 32 0
SE18.ato,18711,PUNCH05,0 0 0 0 7547 24 32 0
SE18.ato,18720,010,0 0
SE18.ato,18755,BURN01,0 0 0 0 7574 24 32 0
SE18.ato,18799,PUNCH05,0 0 0 0 7576 24 32 0
SE18.ato,18808,010,0 0
SE18.ato,18843,BURN01,0 0 0 0 7606 24 32 0
SE18.ato,18850,RN010,0 0 6144 8192 0
SE18.ato,18887,PUNCH05,0 0 0 0 7607 24 32 0
SE18.ato,18896,010,0 0
SE18.ato,18931,BURN01,0 0 0 0 7634 24 32 0
SE18.ato,18939,N010,0 0 7634 24 32 0
SE18.ato,18975,PUNCH05,0 0 0 0 7636 24 32 0
SE18.ato,18984,010,0 0
SE18.ato,19019,BURN01,0 0 0 0 7666 24 32 0
SE18.ato,19027,N010,0 0 7666 24 32 0
SE18.ato,19063,PUNCH05,0 0 0 0 7669 24 32 0
SE18.ato,19072,010,0 0
SE18.ato,19107,BURN01,0 0 0 0 7696 24 32 0
SE18.ato,19115,N010,0 0 7696 24 32 0
SE18.ato,19151,PUNCH05,0 0 0 0 7699 24 32 0
SE18.ato,19160,010,0 0
SE18.ato,19195,BURN01,0 0 0 0 7727 24 32 0
SE18.ato,19203,N010,0 0 7727 24 32 0
SE18.ato,19239,PUNCH05,0 0 0 0 7731 24 32 0
SE18.ato,19248,010,0 0
SE18.ato,20060,pJB,0 0
SE18.ato,20148,pJB,0 0
SE18.ato,20439,SM003353,0 0 0 0 0 0 0
SE18.ato,20455,SM003353,0 0 0 0 1
SE18.ato,22196,TOC,0
SE18.ato,22284,TOC,0
SE18.ato,22617,dAa,0 0 0
SE18.ato,23795,SM003352,0 0 0 0 0 0 0
SE18.ato,23811,SM003352,0 0 0 0 1
SE18.ato,25867,BABY,0 0 0 0 0 0 0 0
SE18.ato,25883,BABY353,0 0 0 0 1
SE18.ato,25959,SM005136,0 0 0 0 0 0 0 0
SE18.ato,25975,SM005136,0 0 0 0 1
SE18.ato,26593,zBM,0 0 0 0
SE18.ato,26681,zBM,0 0 0
SE18.ato,26769,zBM,0 0 0 0
SE18.ato,26857,zBM,0 0 0
SE18.ato,26917,zBM,0 0 0 0
SE18.ato,27033,zBM,0 0 0
SE18.ato,27093,zBM,0 0 0 0
SE18.ato,27209,zBM,0 0 0
SE18.ato,27269,zBM,0 0 0 0
SE18.ato,27328,iZB8,0 0 0 0
SE18.ato,27388,iZB8,0 0 0 0
SE18.ato,27476,iZB8,0 0 0 0
SE18.ato,27564,iZB8,0 0 0
SE18.ato,27624,iZB8,0 0 0 0
SE18.ato,27731,SM002136,0 0 0 0 0 0 0
SE18.ato,27747,SM002136,0 0 0 0 1
SE18.ato,28016,fJB,0 0 0
SE18.ato,28104,fJB,0 0 0
SE18.ato,28164,fJB,0 0 0
SE18.ato,28280,fJB,0 0
SE18.ato,28384,3CA,0
SE18.ato,28911,SM002134,0 0 0 0 0 0 0
SE18.ato,28927,SM002134,0 0 0 0 1
SE18.ato,30627,.3SB83,16 0 0 0 0 3300 22 48
SE18.ato,30719,SM005134,0 0 0 0 0 0 0 0
SE18.ato,30735,SM005134,0 0 0 0 1
SE18.ato,31559,UfJB,0 0 0 0 3139 22 48
SE18.ato,31647,UfJB,57 0 0 0 3328 22 48
SE18.ato,31707,UfJB,0 0 0 0 3333 22 48
SE18.ato,31795,UfJB,57 0 1 0 3341 22 48
SE18.ato,31839,SB007134,0 0 0 0 0 0 0
SE18.ato,31855,SB007134,0 0 0 0 1
SE18.ato,33996,y3B,0 0 0
SE18.ato,34084,y3B,0 0 0
SE18.ato,34173,aAS,0 0 0
SE18.ato,34261,aAS,0 0 0
SE18.ato,34349,aAS,0 0 0
SF01.ato,68,145,0 0 3 25 4 0 23 24
SF01.ato,124,LOCATE,41 24 0 0 66 0 0
SF01.ato,329,SM002145,0 0 0 0 0 0 0 0
SF01.ato,498,SN005145,0 0 0 27 12 0 0 0
SF01.ato,667,SN006145,0 0 0 27 12 0 0 0
SF01.ato,836,SN009145,0 0 0 27 12 0 0 0
SF01.ato,1045,SM007145,0 0 0 0 0 0 0 0
SF01.ato,1254,SM002147,0 0 0 0 0 0 0 0
SF01.ato,1463,SM007147,0 0 0 0 0 0 0 0
SF01.ato,1672,SB001147,0 0 0 0 0 0 0 0
SF01.ato,1881,LN018,0 0 0 0 0 0 0 0
SF01.ato,1958,147,0 0 0 4 23 24
SF01.ato,2038,NOISE07.WAV,0 65 0 0 24 32 0
SF01.ato,2066,LOCATE,0 0 0 0 0
SF01.ato,2139,149,0 0 0 3 23 24
SF01.ato,2207,LOCATE,41 24 1 0 0 65 0 0
SF01.ato,2372,SM002149,0 0 0 27 12 0 0 0
SF01.ato,2541,SM007149,0 0 0 27 12 0 0 1
SF01.ato,2614,play,0 0 0 0 0 0 0 12
SF01.ato,2630,145,0 0 0 12 3
SF01.ato,2722,SN009145,0 0 0 11 0 28 16 4
SF01.ato,2750,SN005145,4 0 28 16 2
SF01.ato,2778,SN006145,2 0 28 16 3
SF01.ato,2806,SM002145,3 0 28 16 1
SF01.ato,2870,SM007145,0 68 0 0 0 28 16 5
SF01.ato,2962,147,840 25 4 0 1660 25 4 0
SF01.ato,3070,LN018,0 25 4 0 0 28 16 9
SF01.ato,3098,SB017147,9 0 28 16 8
SF01.ato,3126,SM002147,8 0 28 16 6
SF01.ato,3154,SM007147,6 0 28 16 7
SF01.ato,3234,NOISE06,2251 25 4 1 2285 24 32 0
SF01.ato,3382,SLASH021,0 65 0 0 3661 24 32 0
SF01.ato,3426,WING02,0 0 0 0 3674 24 32 0
SF01.ato,3470,STEP04,0 0 0 0 3680 24 32 0
SF01.ato,3582,ANIMAL12,0 65 0 0 4486 24 32 0
SF01.ato,3626,NOISE07.WAV,0 0 0 0 4495 24 32 0
SF01.ato,3670,NOISE07.WAV,0 0 0 0 4501 24 32 0
SF01.ato,3714,NOISE07.WAV,0 0 0 0 4522 24 32 0
SF01.ato,3758,SLASH007,0 0 0 0 4526 24 32 0
SF01.ato,3802,NOISE07.WAV,0 0 0 0 4539 24 32 0
SF01.ato,3846,NOISE07.WAV,0 0 0 0 4550 24 32 0
SF01.ato,3890,NOISE07.WAV,0 0 0 0 4563 24 32 0
SF01.ato,3934,NOISE07.WAV,0 0 0 0 4581 24 32 0
SF01.ato,3978,NOISE07.WAV,0 0 0 0 4590 24 32 0
SF01.ato,4022,NOISE07.WAV,0 0 0 0 4601 24 32 0
SF01.ato,4050,149,0 0 0 0 0
SF01.ato,4158,SM002149,0 25 4 0 0 28 16 12
SF01.ato,4186,SM007149,12 0 28 16 13
SF01.ato,4234,SN009145,41 24 1 0 0 65 0 0
SF01.ato,4250,SN009145,0 65 0 0 1
SF01.ato,4590,SN005145,0 670 21 16 0 0 0 0
SF01.ato,4606,SN005145,0 0 0 0 1
SF01.ato,5122,SN006145,0 680 21 16 0 0 0 0
SF01.ato,5138,SN006145,0 0 0 0 1
SF01.ato,5654,SM002145,0 680 21 16 0 0 0 0
SF01.ato,5670,SM002145,0 0 0 0 1
SF01.ato,6307,puA,0 0 0
SF01.ato,6395,puA,0 0 0
SF01.ato,7126,SM007145,0 0 0 0 0 0 0 0
SF01.ato,7142,SM007145,0 0 0 0 1
SF01.ato,8582,LN018,0 0 0 0 0 0 0 0
SF01.ato,8598,LN018,0 0 0 0 1
SF01.ato,9162,SM007147,0 0 0 0 0 0 0 0
SF01.ato,9178,SM007147,0 0 0 0 1
SF01.ato,11790,SM002147,0 0 0 0 0 0 0 0
SF01.ato,11806,SM002147,0 0 0 0 1
SF01.ato,13950,SB001147,0 0 0 0 0 0 0 0
SF01.ato,13966,SB017147,0 0 0 0 1
SF01.ato,15150,SM007149,0 4680 21 16 82 0 0 0
SF01.ato,15166,SM007149,82 0 0 0 1
SF01.ato,15330,SM002149,0 0 0 0 0 0 0 0
SF01.ato,15346,SM002149,0 0 0 0 1
SF02.ato,68,146,0 0 4 25 4 0 23 24
SF02.ato,176,LOCATE,10 178 1 0 178 0
SF02.ato,261,148,0 0 4 25 4 0 23 24
SF02.ato,369,LOCATE,30 75 1 0 30 0
SF02.ato,534,SM002146,0 1 1 27 12 0 0 0
SF02.ato,711,wp_25,0 27 12 0 0 1 48 32
SF02.ato,759,SM007146,0 0 0 0 49 8 0 0
SF02.ato,968,SE001052,0 0 0 0 0 0 0 0
SF02.ato,1177,SE002064,0 0 0 0 0 0 0 0
SF02.ato,1386,SE003144,0 0 0 0 0 0 0 0
SF02.ato,1448,.nC,0 0 0
SF02.ato,1508,.nC,0
SF02.ato,1555,SM007148,0 0 0 27 12 0 0 0
SF02.ato,1724,SM002148,0 0 0 27 12 0 0 0
SF02.ato,1797,play,0 0 0 0 0 0 0 8
SF02.ato,1813,146,0 0 0 8 2
SF02.ato,1921,SM002146,0 25 4 0 0 28 16 2
SF02.ato,1949,SM007146,2 0 28 16 3
SF02.ato,1977,SE001052,3 0 28 16 4
SF02.ato,2005,SE002064,4 0 28 16 5
SF02.ato,2033,SE003144,5 0 28 16 6
SF02.ato,2253,148,2489 25 4 1 2490 25 4 0
SF02.ato,2361,SM002148,0 25 4 0 0 28 16 8
SF02.ato,2389,SM007148,8 0 28 16 7
SF02.ato,2593,SM002146,65 0 0 1615 25 4 0
SF02.ato,2609,SM002146,1615 25 4 0 1
SF02.ato,2653,PJNC,3150 52 0 0 0
SF02.ato,4241,SM007146,0 0 0 0 0 0 0
SF02.ato,4257,SM007146,0 0 0 0 1
SF02.ato,6213,SE001052,0 2700 21 16 37 0 1 1
SF02.ato,6229,SE001052,37 0 1 1 1
SF02.ato,6437,SE002064,0 0 0 0 0 0 0 0
SF02.ato,6453,SE002064,0 0 0 0 1
SF02.ato,6661,SE003144,0 0 0 0 0 0 0 0
SF02.ato,6677,SE003144,0 0 0 0 1
SF02.ato,6885,SM007148,0 0 0 0 0 0 0 0
SF02.ato,6901,SM007148,0 0 0 0 1
SF02.ato,6946,zUC,0 0
SF02.ato,8473,SM002148,0 0 0 0 0 0 0
SF02.ato,8489,SM002148,0 0 0 0 1
SF04.ato,25,DOB,7 9 2 0 0
SF04.ato,61,DOB,0
SF04.ato,148,SM002153,0 0 0 27 12 0 0 0
SF04.ato,317,SN006153,0 0 0 27 12 0 0 0
SF04.ato,394,154,0 0 0 3 23 24
SF04.ato,462,LOCATE,41 24 0 0 65 0 0
SF04.ato,535,153,0 0 0 3 23 24
SF04.ato,603,LOCATE,41 24 0 0 65 0 0
SF04.ato,768,SM002153,0 0 0 27 12 0 0 0
SF04.ato,813,4Bj,0 1 3 9 2 0 0
SF04.ato,849,4Bj,0 0 3 22 48
SF04.ato,937,SN006153,0 1 0 27 12 0 0 0
SF04.ato,1106,SE018153,0 0 0 27 12 0 0 0
SF04.ato,1179,play,0 0 0 0 0 0 0 4
SF04.ato,1195,154,0 0 0 4 2
SF04.ato,1287,SM002154,0 0 0 4 0 28 16 0
SF04.ato,1315,SN006154,0 0 28 16 1
SF04.ato,1379,153,41 24 0 0 65 0 0
SF04.ato,1471,SM002153,0 0 0 6 0 28 16 4
SF04.ato,1499,SE018153,4 0 28 16 6
SF04.ato,1527,SN006153,6 0 28 16 5
SF04.ato,1607,SE018153,70 25 4 0 724 25 4 1
SF04.ato,1623,SE018154,724 25 4 1 2
SF04.ato,1699,SE018153,0 0 0 0 0 0 0 0
SF04.ato,2127,SM002153,0 550 21 16 0 0 0 0
SF04.ato,2143,SM002154,0 0 0 0 3
SF04.ato,2172,DOB,0
SF04.ato,2923,SM002153,0 0 0 0 0 0 0 0
SF04.ato,3703,SE018154,0 0 0 0 0 0 0
SF04.ato,3779,SN006153,0 0 0 0 0 0 0 0
SF04.ato,3795,SN006154,0 0 0 0 2
SF04.ato,4871,SN006153,0 0 0 0 0 0 0
SF04.ato,4899,4Bj,0 750 52 0
SF08.ato,56,150,0 0 0 4 23 24
SF08.ato,136,STEP03,0 0 65 0 0 24 32 0
SF08.ato,164,LOCATE,0 0 0 0 0 0
SF08.ato,385,SM002150,1 0 0 0 0 0 0 0
SF08.ato,491,_UA,0 0 0 0
SF08.ato,554,SB020150,0 0 0 27 12 0 0 0
SF08.ato,763,SM007150,1 0 0 0 0 0 0 0
SF08.ato,810,yBB,0 0 0
SF08.ato,870,yBB,0 0 0 0
SF08.ato,932,SB019150,0 0 0 27 12 0 0 0
SF08.ato,1109,wp_02,0 27 12 0 0 0 48 32
SF08.ato,1197,SB018150,0 0 0 0 49 8 1 0
SF08.ato,1241,A_X,0 256 0 2304 512 0 0
SF08.ato,1301,A_X,4096 0 0 0 0 5632
SF08.ato,1366,SB021150,0 0 0 27 12 0 0 0
SF08.ato,1439,play,0 0 0 0 0 0 0 7
SF08.ato,1455,150,0 0 0 7 1
SF08.ato,1599,SM002150,0 65 0 0 0 28 16 1
SF08.ato,1627,SB020150,1 0 28 16 2
SF08.ato,1655,SM007150,2 0 28 16 3
SF08.ato,1683,SB019150,3 0 28 16 4
SF08.ato,1711,SB018150,4 0 28 16 5
SF08.ato,1739,SB021150,5 0 28 16 6
SF08.ato,1767,SLASH025,6 131 24 32 0
SF08.ato,1811,STEP06,0 0 0 0 177 24 32 0
SF08.ato,1855,SLASH035,0 0 0 0 184 24 32 0
SF08.ato,1899,BURN01,0 0 0 0 213 24 32 0
SF08.ato,1943,STEP06,0 0 0 0 228 24 32 0
SF08.ato,1987,SLASH004,0 0 0 0 240 24 32 0
SF08.ato,2031,PUNCH03,0 0 0 0 256 24 32 0
SF08.ato,2075,SLASH034,0 0 0 0 291 24 32 0
SF08.ato,2119,STEP06,0 0 0 0 310 24 32 0
SF08.ato,2163,SLASH035,0 0 0 0 331 24 32 0
SF08.ato,2207,SLASH040,0 0 0 0 361 24 32 0
SF08.ato,2251,STEP06,0 0 0 0 370 24 32 0
SF08.ato,2295,BURN01,0 0 0 0 385 24 32 0
SF08.ato,2339,PUNCH05,0 0 0 0 397 24 32 0
SF08.ato,2383,SLASH038,0 0 0 0 432 24 32 0
SF08.ato,2427,STEP07,0 0 0 0 449 24 32 0
SF08.ato,2471,SLASH027,0 0 0 0 863 24 32 0
SF08.ato,2515,BURN01,0 0 0 0 869 24 32 0
SF08.ato,2559,STEP06,0 0 0 0 877 24 32 0
SF08.ato,2603,SLASH004,0 0 0 0 897 24 32 0
SF08.ato,2647,STEP03,0 0 0 0 914 24 32 0
SF08.ato,2707,SM002150,6480 25 4 1 6500 25 4 0
SF08.ato,2723,SM002150,6500 25 4 0 1
SF08.ato,3591,SB020150,0 0 0 0 0 0 0 0
SF08.ato,3607,SB020150,0 0 0 0 1
SF08.ato,6123,hMS,0 0 0 0 315 22 48
SF08.ato,6389,IAV,0 0 0
SF08.ato,6449,IAV,0 0 0 0
SF08.ato,6509,IAV,0 0 0 0
SF08.ato,6569,IAV,0 0 0 0
SF08.ato,6629,IAV,0 0 0 0
SF08.ato,6689,IAV,0 0 0 0
SF08.ato,6749,IAV,0 0 0 0
SF08.ato,6809,IAV,0 0 0 0
SF08.ato,6869,IAV,0 0 0 0
SF08.ato,6929,IAV,0 0 0 0
SF08.ato,6989,IAV,0 0 0 0
SF08.ato,7049,IAV,0 0 0 0
SF08.ato,7109,IAV,0 0 0 0
SF08.ato,7169,IAV,0 0 0 0
SF08.ato,7229,IAV,0 0 0 0
SF08.ato,7289,IAV,0 0 0 0
SF08.ato,7349,IAV,0 0 0 0
SF08.ato,7409,IAV,0 0 0 0
SF08.ato,7469,IAV,0 0 0 0
SF08.ato,7529,IAV,0 0 0 0
SF08.ato,7589,IAV,0 0 0 0
SF08.ato,7649,IAV,0 0 0 0
SF08.ato,7709,IAV,0 0 0 0
SF08.ato,7769,IAV,0 0 0 0
SF08.ato,7829,IAV,0 0 0 0
SF08.ato,7889,IAV,0 0 0 0
SF08.ato,7949,IAV,0 0 0 0
SF08.ato,8009,IAV,0 0 0 0
SF08.ato,8069,IAV,0 0 0 0
SF08.ato,8129,IAV,0 0 0 0
SF08.ato,8189,IAV,0 0 0 0
SF08.ato,8249,IAV,0 0 0 0
SF08.ato,8309,IAV,0 0 0 0
SF08.ato,8369,IAV,0 0 0 0
SF08.ato,8429,IAV,0 0 0 0
SF08.ato,8489,IAV,0 0 0 0
SF08.ato,8549,IAV,0 0 0 0
SF08.ato,8609,IAV,0 0 0 0
SF08.ato,8669,IAV,0 0 0 0
SF08.ato,8729,IAV,0 0 0 0
SF08.ato,8789,IAV,0 0 0 0
SF08.ato,8849,IAV,0 0 0 0
SF08.ato,8909,IAV,0 0 0 0
SF08.ato,8969,IAV,0 0 0 0
SF08.ato,9029,IAV,0 0 0 0
SF08.ato,9089,IAV,0 0 0 0
SF08.ato,9149,IAV,0 0 0 0
SF08.ato,9209,IAV,0 0 0 0
SF08.ato,9269,IAV,0 0 0 0
SF08.ato,10312,_UA,0 0 0
SF08.ato,10372,_UA,0 0 0
SF08.ato,11868,_UA,0 0 0
SF08.ato,11956,_UA,0 0 0
SF08.ato,12044,_UA,0 0 0
SF08.ato,12132,_UA,0 0 0
SF08.ato,12220,_UA,0 0 0
SF08.ato,12308,_UA,0 0 0
SF08.ato,12396,_UA,0 0 0
SF08.ato,12484,_UA,0 0 0
SF08.ato,12572,_UA,0 0 0
SF08.ato,12660,_UA,0 0 0
SF08.ato,12748,_UA,0 0 0
SF08.ato,12836,_UA,0 0 0
SF08.ato,12924,_UA,0 0 0
SF08.ato,13012,_UA,0 0 0
SF08.ato,13100,_UA,0 0 0
SF08.ato,13188,_UA,0 0 0
SF08.ato,13276,_UA,0 0 0
SF08.ato,13364,_UA,0 0 0
SF08.ato,13452,_UA,0 0 0
SF08.ato,13495,SM007150,0 0 0 0 0 0 0
SF08.ato,13511,SM007150,0 0 0 0 1
SF08.ato,14115,SB019150,0 0 0 0 0 0 0 0
SF08.ato,14131,SB019150,0 0 0 0 1
SF08.ato,14161,yBB,0
SF08.ato,14647,SB021150,0 0 0 0 0 0 0 0
SF08.ato,14663,SB021150,0 0 0 0 1
SF08.ato,14690,A_X,461 0
SF08.ato,15239,SB018150,0 0 0 0 0 0 0 0
SF08.ato,15255,SB018150,0 0 0 0 1
SF10.ato,56,151,0 0 0 2 23 24
SF10.ato,92,LOCATE,0 0 0 0 0 25 4 0
SF10.ato,186,zPB,0
SF10.ato,265,wp_00,0 27 12 0 0 0 48 32
SF10.ato,297,SM002151,48 0 0 0 0 0 0
SF10.ato,340,dDy,0 0 0 0
SF10.ato,506,SB018151,0 0 0 0 0 0 0 0
SF10.ato,579,play,0 0 0 0 0 0 0 3
SF10.ato,595,151,0 0 0 3 1
SF10.ato,687,SB018151,0 0 0 7 0 28 16 2
SF10.ato,715,SM002151,2 0 28 16 1
SF10.ato,807,SB018151,8435 25 4 1 8583 25 4 0
SF10.ato,823,SB018151,8583 25 4 0 1
SF10.ato,3955,SM002151,0 0 0 0 0 0 0 0
SF10.ato,3971,SM002151,0 0 0 0 1
SF10.ato,4316,zPB,0
SF10.ato,4376,zPB,0
SF11.ato,68,152,0 0 3 25 4 0 23 24
SF11.ato,144,LOCATE,40 1230 1 0 40 0
SF11.ato,349,SM002152,1 0 0 0 0 0 0 0
SF11.ato,518,SB018152,0 1 0 27 12 0 0 1
SF11.ato,591,play,0 0 0 0 0 0 0 3
SF11.ato,607,152,0 0 0 3 1
SF11.ato,715,SM002152,0 25 4 0 0 28 16 1
SF11.ato,743,SB018152,1 0 28 16 2
SF11.ato,891,SM002152,7041 25 4 0 7080 25 4 0
SF11.ato,907,SM002152,7080 25 4 0 1
SF11.ato,2191,SB018152,0 0 0 0 0 0 0 0
SF11.ato,2207,SB018152,0 0 0 0 1
SF11.ato,2404,RDA,0 0
SI01.ato,48,LOCATE,0 0 0 0 0
SI01.ato,113,LOCATE,0 0 0 0 0
SI01.ato,186,194,0 0 0 3 23 24
SI01.ato,246,LOCATE,16 0 0 0 69 25 4 0
SI01.ato,287,6XR,0 0 0 9 2 0 0
SI01.ato,323,6XR,0 0 3 22 44
SI01.ato,407,SM002182,0 0 0 27 12 0 0 0
SI01.ato,572,SM005017,0 0 0 27 12 0 0 0
SI01.ato,645,play,0 0 0 0 0 0 0 3
SI01.ato,661,194,0 0 0 3 1
SI01.ato,793,SM005194,0 0 0 69 0 28 16 4
SI01.ato,821,SM002194,4 0 28 16 3
SI01.ato,865,SM002182,150 25 4 0 260 25 4 0
SI01.ato,881,SM002194,260 25 4 0 1
SI01.ato,1457,SM005017,0 0 0 0 0 0 0
SI01.ato,1473,SM005194,0 0 0 0 1
SI02.ato,68,198,0 0 3 25 4 0 23 24
SI02.ato,124,LOCATE,41 24 0 0 65 0 0
SI02.ato,209,199,0 0 4 25 4 0 23 24
SI02.ato,317,LOCATE,20 0 1 500 0
SI02.ato,402,203,0 0 3 25 4 0 23 24
SI02.ato,458,LOCATE,41 24 0 0 65 0 0
SI02.ato,543,204,0 0 3 25 4 1 23 24
SI02.ato,599,LOCATE,41 24 0 0 65 0 0
SI02.ato,664,LOCATE,0 0 0 0 0
SI02.ato,749,210,0 0 3 25 4 0 23 24
SI02.ato,805,LOCATE,41 24 0 0 0 65 0 0
SI02.ato,1010,SM002203,1 0 0 0 0 0 0 0
SI02.ato,1179,SB023203,0 0 0 27 12 0 0 0
SI02.ato,1388,SM002203,0 0 0 0 0 0 0 0
SI02.ato,1557,SM002203,0 0 0 27 12 0 0 0
SI02.ato,1726,SB023203,0 0 0 27 12 0 0 0
SI02.ato,1935,SB009203,1 0 0 0 0 0 0 0
SI02.ato,2144,SM006203,1 0 0 0 0 0 0 0
SI02.ato,2353,SM006203,1 0 0 0 0 0 0 0
SI02.ato,2562,SM007203,1 0 0 0 0 0 0 0
SI02.ato,2731,SM002199,0 0 0 27 12 0 0 0
SI02.ato,2900,SB005199,0 0 0 27 12 0 0 0
SI02.ato,3069,SB017199,0 0 0 27 12 0 0 0
SI02.ato,3238,SB039199,0 0 0 27 12 0 0 0
SI02.ato,3407,SB037199,0 0 0 27 12 0 0 0
SI02.ato,3576,SB038199,0 0 0 27 12 0 0 0
SI02.ato,3653,333,0 0 4 6 12
SI02.ato,3657,333,0 0 4 6 12
SI02.ato,3661,333,0 0 4 6 12
SI02.ato,3765,DPO0007,0 0 0 27 12 0 0 0
SI02.ato,3850,fff,0 0 3 6 12
SI02.ato,3930,MAZE05,0 0 0 27 12 0 0 0
SI02.ato,4007,333,0 0 5 6 12
SI02.ato,4011,333,0 0 5 6 12
SI02.ato,4139,DPO0007,0 0 0 27 12 0 0 0
SI02.ato,4328,DPO0007,0 0 0 27 12 0 0 0
SI02.ato,4497,SM002198,0 0 0 27 12 0 0 0
SI02.ato,4544,VC6,0 0 0
SI02.ato,4580,VC6,0
SI02.ato,4666,SB005198,0 0 0 27 12 0 0 0
SI02.ato,4835,SB017198,0 0 0 27 12 0 0 0
SI02.ato,4897,zLA,0 0 0
SI02.ato,4933,zLA,0
SI02.ato,5004,SB037198,0 0 0 27 12 0 0 0
SI02.ato,5173,SB038198,0 0 0 27 12 0 0 0
SI02.ato,5342,SB039198,0 0 0 27 12 0 0 0
SI02.ato,5483,fff,0 0 0 0 6 12
SI02.ato,5507,MAZE05,27 12 0 0 0
SI02.ato,5664,333,21 16 0 0 0 0 6 12
SI02.ato,5668,333,16 0 0 0 0 6 12
SI02.ato,5672,333,0 0 0 0 6 12
SI02.ato,5696,DPO0007,27 12 0 0 0
SI02.ato,5885,DPO0007,27 12 0 0 0
SI02.ato,6042,333,21 16 0 0 0 0 6 12
